Area,Item,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Canada,"Broad beans, horse beans, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,121.2,113.0,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.2,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Buckwheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.6,212.0,205.4,196.9,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Cabbages and other brassicas,220.0,203.5,182.2,180.9,189.4,173.8,170.4,158.4,164.2,148.8,169.8,196.9,194.1,182.9,213.7,233.6,268.1,295.5,266.2,310.0,374.4,383.2,451.7,455.1,378.7,358.1,351.6,416.8,434.9
Canada,Canary seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.1,166.3,161.6,280.2,456.9,339.0,245.2,177.4,208.7,365.7,569.9,378.2,394.6,609.4,574.2,570.3,473.0,454.2,411.2,364.2,357.2,423.9
Canada,Carrots and turnips,171.9,178.7,165.9,151.6,165.4,151.8,158.2,141.6,139.3,131.3,121.4,135.1,139.9,168.3,192.3,194.8,207.9,236.4,221.1,235.5,240.2,226.2,250.0,284.6,282.0,262.4,274.2,276.3,279.6
Canada,Cauliflowers and broccoli,490.5,443.5,439.5,405.0,422.6,412.9,374.8,356.6,348.7,372.4,350.6,391.9,427.5,430.4,498.4,588.0,625.8,672.7,629.8,725.0,778.4,782.3,765.9,782.3,749.0,711.3,695.0,864.3,889.9
Canada,Cherries,1076.2,1302.2,1028.6,1272.7,1640.9,1639.2,1722.5,1047.5,1746.0,2045.7,1696.8,1873.4,2041.3,2212.9,2789.2,3485.0,3220.4,3408.7,2346.7,3438.9,3322.7,2992.3,3726.4,2971.8,2823.4,2727.7,2795.0,3082.7,3050.6
Canada,"Cherries, sour",913.9,541.1,194.6,424.0,134.1,371.8,439.8,378.8,520.3,529.9,530.7,885.7,759.4,704.1,559.5,505.8,550.8,589.3,470.2,451.9,625.9,3565.4,1733.6,888.9,754.9,561.9,754.6,725.4,704.6
Canada,Chick peas,0.0,0.0,0.0,0.0,0.0,0.0,288.9,298.6,364.8,362.9,383.5,307.1,319.7,405.1,385.4,454.9,509.4,530.5,504.6,591.1,707.2,690.2,571.2,448.8,425.6,652.1,946.3,618.1,504.5
Canada,"Chillies and peppers, green",643.3,579.1,494.5,437.2,459.0,423.9,408.1,355.2,437.5,398.6,418.4,376.6,490.3,563.4,581.8,2850.1,704.1,640.8,633.6,718.9,737.2,775.6,778.9,717.2,663.3,684.7,764.9,826.7,861.2
Canada,Cranberries,1198.4,1145.0,1082.9,1081.6,1146.9,1248.3,1298.6,1106.2,671.1,499.6,517.8,500.9,636.6,0.0,0.0,882.6,1019.0,1335.9,996.3,913.7,1028.5,846.9,791.6,695.9,647.9,657.3,702.8,648.7,598.4
Canada,Cucumbers and gherkins,292.4,266.4,219.4,221.1,260.1,235.4,245.6,236.6,232.9,228.9,251.2,238.3,264.1,303.6,302.9,414.3,409.1,451.9,446.2,468.2,544.0,486.0,526.9,501.1,530.3,475.6,447.8,458.7,452.0
Canada,"Eggs, hen, in shell",1666.2,1670.4,1599.9,1550.2,1630.0,1819.6,1193.0,1073.3,1051.7,1062.2,1056.9,1062.1,1200.1,1338.3,1301.7,1412.5,1560.2,1763.4,1658.9,1797.9,2050.1,2162.6,2212.6,2006.8,1781.3,1719.1,1789.8,1849.1,1850.1
Canada,Garlic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9912.7,9121.2,8468.8,8124.4,8758.4,8226.1,8749.1,8806.9,8812.4
Canada,Grapes,506.2,472.4,485.2,470.9,523.9,525.1,609.6,671.4,650.9,668.6,716.7,698.4,720.9,810.9,997.7,1041.3,1322.2,1382.9,1275.1,1492.2,1429.7,1586.4,1460.0,1306.3,1189.0,1154.1,1244.0,1329.9,1334.2
Canada,"Honey, natural",0.0,0.0,0.0,1187.8,1511.9,1895.9,1899.5,1368.4,1278.9,1461.2,1698.1,2765.6,3211.8,2721.0,2120.8,2027.5,2513.7,3036.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Kiwi fruit,0.0,0.0,1272.0,968.8,961.1,1150.0,4150.7,3969.0,850.1,1077.4,927.2,1385.3,1573.8,1623.4,1314.6,1410.4,1922.5,0.0,0.0,0.0,2366.6,1971.1,3077.2,0.0,0.0,0.0,0.0,0.0,0.0
Canada,"Leeks, other alliaceous vegetables",0.0,0.0,1003.0,1011.3,890.4,979.1,816.1,823.1,731.6,806.7,749.6,784.4,877.2,0.0,861.5,1093.1,1322.7,1187.0,1361.6,1366.4,1550.7,1693.8,1633.2,1507.8,1304.4,1285.1,1371.1,1422.2,1450.1
Canada,Lentils,315.1,235.0,220.9,228.5,292.9,286.8,205.1,221.8,259.8,242.4,201.4,232.0,315.5,311.3,245.9,210.9,344.1,656.5,587.8,590.6,498.5,434.5,455.3,453.0,618.9,624.7,483.6,307.1,315.7
Canada,Lettuce and chicory,360.5,432.7,452.7,377.1,445.9,408.5,376.3,303.3,314.3,395.3,335.1,320.5,414.7,436.6,468.7,654.1,574.0,618.0,715.6,830.6,775.0,803.0,799.5,732.1,690.2,695.7,703.5,736.8,729.9
Canada,Linseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.7,138.7,177.6,226.2,235.5,295.9,300.4,205.8,328.6,577.3,358.0,395.5,559.9,548.4,558.0,463.8,399.4,347.1,368.0,373.8,387.1
Canada,Maize,94.3,81.1,102.3,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1,109.1,89.9,106.8,147.9,186.8,159.1,166.8,238.6,258.7,224.8,167.8,150.4,146.2,146.6,150.8,158.9
Canada,"Maize, green",187.7,160.5,151.9,124.5,126.8,131.3,116.3,110.5,115.1,113.1,107.8,114.7,116.3,136.8,159.3,193.9,192.7,255.1,288.3,296.7,340.8,336.5,351.4,314.9,281.2,291.1,305.4,313.1,293.2
Canada,"Meat live weight, cattle",1463.7,1372.5,1462.7,1326.2,1200.1,1134.6,1262.5,1209.3,1273.5,1376.3,1417.9,1317.8,1268.3,1192.2,1446.6,1547.0,1621.1,1623.0,1489.3,1736.6,2148.5,2295.9,2296.4,2900.2,3031.9,2322.2,2350.2,2286.4,2227.7
Canada,"Meat live weight, chicken",1365.1,1271.6,1222.4,1077.9,1063.1,1227.0,1211.2,1107.5,1025.8,1019.5,1033.1,968.6,1142.0,1252.9,1336.9,1366.4,1582.7,1799.4,1705.9,1815.2,2172.8,2231.8,2214.0,1961.8,1649.6,1576.9,1587.4,1605.2,1605.2
Canada,"Meat live weight, pig",1273.5,1120.2,1214.6,1105.0,1133.1,1434.5,1401.8,697.0,700.7,940.7,969.8,763.4,845.8,1093.0,1095.1,1021.1,1035.5,1017.0,910.7,1203.7,1444.0,1382.3,1439.9,1691.0,1142.7,1069.2,1182.9,1085.5,1157.5
Canada,"Meat live weight, sheep",673.0,629.6,695.3,655.4,749.1,679.9,767.0,775.2,730.3,771.0,637.9,456.9,599.5,598.0,840.9,1234.3,1216.5,1051.1,1070.6,1577.4,1827.8,1622.3,1249.2,1524.1,1734.4,1697.4,1894.9,1927.8,1853.9
Canada,"Meat live weight, turkey",1483.8,1337.8,1274.3,1217.0,1218.3,1344.3,1313.7,1204.6,1159.7,1162.2,1135.1,1127.3,1259.7,1419.7,1442.5,1507.4,1787.5,2024.4,1889.6,1970.5,2233.5,2341.9,2282.0,2088.4,1806.0,1697.6,1726.1,1798.1,1748.4
Canada,"Meat, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,2388.9,2916.3,3094.0,3242.1,3246.0,2971.2,3459.1,4319.2,4626.3,4587.3,5783.7,6085.9,0.0,0.0,0.0,0.0
Canada,"Meat, chicken",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.6,1527.0,1625.3,1667.4,1930.2,2183.0,2081.4,2220.7,2637.5,2721.7,2688.2,2392.5,2011.7,0.0,0.0,0.0,0.0
Canada,"Meat, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,854.5,1147.2,1182.7,931.0,1031.4,1332.9,1335.4,1245.2,1262.8,1240.2,1111.5,1469.8,1755.8,1681.7,1759.6,2060.0,1390.8,0.0,0.0,0.0,0.0
Canada,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.1,1196.0,1678.5,2448.9,2444.8,2102.1,2165.8,3168.0,3648.1,3265.4,2400.7,3270.3,3418.8,0.0,0.0,0.0,0.0
Canada,"Meat, turkey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.3,1759.1,1833.0,2179.9,2457.4,2302.2,2401.9,2723.7,2868.1,2782.9,2546.8,2202.4,0.0,0.0,0.0,0.0
Canada,"Melons, other (inc.cantaloupes)",0.0,0.0,437.2,379.3,475.8,360.8,338.0,324.2,352.7,334.0,317.7,321.8,395.4,379.7,396.9,473.4,428.6,424.6,391.9,454.2,470.0,390.9,430.4,366.5,344.9,368.3,323.5,360.1,379.5
Canada,"Milk, whole fresh cow",379.7,370.6,358.1,349.3,350.5,359.4,361.1,344.5,348.0,361.6,353.8,357.5,425.4,461.2,528.1,574.2,639.0,655.7,623.0,699.5,756.9,743.6,732.8,702.9,577.6,551.9,564.4,556.7,572.0
Canada,Mushrooms and truffles,2464.9,2278.5,2149.4,2182.9,2234.0,2200.2,2216.5,2091.0,2065.0,2167.5,2050.0,2188.2,2378.1,2570.3,2815.6,2906.4,3131.4,3152.3,2987.6,3249.8,3275.9,3351.6,3637.6,3367.3,3067.0,3227.3,3380.7,3400.7,3382.4
Canada,Mustard seed,216.5,181.2,166.7,188.2,225.9,375.5,324.3,262.2,228.8,195.3,251.8,323.1,367.6,322.1,288.0,258.0,411.5,835.4,730.1,570.4,599.2,716.1,761.0,662.4,579.7,675.2,0.0,567.8,0.0
Canada,Oats,64.6,80.3,73.6,65.9,80.9,111.5,88.1,74.1,60.6,59.3,82.0,117.2,102.1,93.8,95.7,112.6,150.4,184.9,128.2,145.7,206.3,203.7,213.3,166.0,142.2,132.4,145.8,147.0,159.6
Canada,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8,175.0,175.9,216.3,212.9,234.4,256.5,263.6,283.0,269.0,328.0,364.9,342.9,341.2,323.1,311.0,297.0,306.5,321.3,340.3
Canada,Peaches and nectarines,644.1,548.5,537.9,628.3,609.2,475.2,736.7,659.3,700.7,655.8,680.5,709.9,812.2,834.0,988.6,1040.8,1054.0,1253.6,1022.7,1062.7,1422.4,1828.1,1458.1,1433.7,1320.8,1123.4,1342.3,1199.1,1188.7
Canada,Pears,496.6,407.0,411.6,380.1,402.2,429.8,410.2,436.8,424.0,360.9,334.5,378.5,483.2,553.4,600.8,654.1,752.8,821.4,755.3,718.5,915.4,742.6,882.3,862.3,833.9,814.3,851.8,849.2,871.3
Canada,"Peas, dry",148.4,146.4,130.2,129.6,137.0,165.0,139.4,106.5,95.6,84.2,109.1,134.5,121.3,118.4,101.5,118.3,203.5,287.8,195.9,186.0,286.8,315.8,288.9,218.4,239.1,265.2,237.2,196.6,190.6
Canada,"Peas, green",323.8,303.6,264.3,251.2,237.5,228.8,241.2,220.4,203.9,198.6,204.0,198.8,226.3,236.0,243.4,245.9,277.3,312.5,350.6,354.4,407.0,409.8,471.5,361.3,332.2,331.7,389.1,376.0,370.7
Canada,Plums and sloes,726.2,618.0,637.2,483.3,757.8,621.2,782.2,779.2,715.5,738.0,976.2,648.1,897.9,970.8,1224.6,1260.4,1269.6,1316.7,1486.0,1482.0,1855.7,2327.9,1929.8,1676.7,1574.4,1311.7,1567.8,1554.4,1629.2
Canada,Potatoes,133.5,119.1,115.5,136.2,133.3,121.7,114.8,117.3,127.9,122.6,123.3,151.7,143.5,138.4,155.1,194.1,186.4,209.7,234.7,246.7,266.5,271.4,258.4,250.5,220.8,216.4,230.5,233.8,244.1
Canada,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.8,319.0,296.6,280.3,338.9,295.3,272.0,244.5,268.1,284.8,322.3
Canada,Rapeseed,210.4,202.7,209.3,242.4,266.7,278.7,266.5,248.1,189.1,154.9,176.9,228.1,243.4,263.6,213.7,239.1,346.3,466.9,374.3,405.9,537.5,565.7,546.3,403.0,360.8,357.8,384.0,384.0,338.0
Canada,Raspberries,1249.0,1381.6,1593.7,1622.7,1630.0,1759.4,1191.0,939.7,1390.6,946.7,1174.5,1276.4,1351.1,1797.1,1731.3,1834.2,1650.9,2640.0,2139.5,2357.9,2357.4,2173.8,2432.1,2287.7,2407.8,2455.7,2731.2,2693.8,2693.6
Canada,Rye,53.2,62.9,64.3,65.9,76.5,115.9,104.7,72.1,50.5,47.1,62.0,85.4,94.2,100.7,95.7,91.3,135.2,243.5,153.5,156.2,218.2,236.1,236.0,201.8,174.7,148.1,120.0,151.3,162.5
Canada,Soybeans,193.8,192.8,213.9,210.2,210.6,254.5,262.2,211.0,177.0,177.1,167.9,187.3,233.4,265.9,226.9,268.2,283.2,389.5,359.3,372.7,446.5,494.9,486.2,414.2,329.6,341.7,344.1,342.0,319.0
Canada,Spinach,782.9,998.6,903.8,800.4,992.4,967.4,834.9,786.7,687.9,740.7,696.7,745.6,865.7,730.2,1127.2,1078.1,1025.5,1254.7,1238.2,1421.5,1681.0,1686.5,1748.6,1671.9,1521.5,1614.3,1656.7,1713.5,1712.3
Canada,Strawberries,1551.9,1608.3,1355.7,1411.1,1388.8,1279.1,1336.1,1290.9,1286.3,1395.9,1377.2,1331.8,1555.9,1860.9,2172.0,2383.1,2360.0,2818.6,3098.5,3460.5,3550.5,3564.1,3539.6,3515.5,3185.6,3084.5,3367.1,3518.0,3526.9
Canada,Sunflower seed,220.8,188.6,196.1,213.1,222.2,256.0,226.8,236.6,203.3,195.9,214.4,273.4,284.8,241.4,283.9,300.6,383.9,535.2,508.3,436.5,582.1,665.1,623.3,574.8,473.0,433.7,483.4,467.6,460.0
Canada,"Tobacco, unmanufactured",3716.5,3506.2,3528.4,3204.5,3442.1,3356.1,3544.7,3230.9,3185.0,3259.0,3221.8,3167.0,3511.5,3781.7,3937.9,4019.7,4413.0,4339.3,4067.9,4630.2,4992.4,4613.7,4583.4,4113.6,4088.8,4285.5,4199.7,4838.7,4499.2
Canada,Tomatoes,158.9,156.4,154.3,131.1,119.5,109.3,114.1,97.7,97.6,101.0,98.1,90.5,102.8,100.7,111.4,124.3,128.2,126.3,151.3,156.7,173.2,167.3,163.0,175.9,162.4,168.2,176.8,164.2,170.4
Canada,Watermelons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6,391.9,454.2,470.0,390.9,430.4,366.5,344.9,368.3,323.5,360.1,379.5
Canada,Wheat,86.4,67.8,62.0,66.6,98.4,120.3,98.2,101.8,95.6,91.6,100.7,114.1,122.0,117.6,98.2,107.5,178.7,273.9,191.4,177.1,237.0,253.9,252.9,192.3,181.4,174.4,180.7,190.1,180.1
Canada,"Wool, greasy",567.3,728.1,627.9,725.0,1042.0,792.1,859.5,633.6,323.1,356.9,374.5,560.8,713.7,883.9,693.2,581.8,567.9,562.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.4,574.9,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Maize,0.0,0.0,0.0,244.9,542.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.6,623.4,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Oranges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.8,653.8,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Plantains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.2,2965.3,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,"Rice, paddy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.4,1283.3,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.3,554.6,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Beans, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.9,1851.3,1704.8,1484.0,1665.7,0.0,0.0,900.4,0.0,718.9,647.5,673.3,0.0
Chad,Cassava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.8,736.9,618.4,730.9,739.6,0.0,0.0,339.8,0.0,0.0,0.0,0.0,0.0
Chad,Cereals nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.1,292.8,313.3,0.0
Chad,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.9,3714.5,3493.6,3099.3,3647.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.1,1744.1,1683.7,1819.2,2013.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4636.7,4962.5,4706.2,4486.8,4709.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Fruit, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.7,996.0,800.5,636.0,709.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Groundnuts, with shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.6,1118.8,1126.7,936.8,1231.3,0.0,0.0,849.8,0.0,762.7,675.1,687.7,0.0
Chad,Maize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9,456.7,478.8,391.6,417.4,0.0,0.0,523.3,0.0,335.8,327.2,345.7,0.0
Chad,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.9,690.0,620.5,692.5,1091.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.4,1094.7,1215.9
Chad,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.2,1376.5,1364.7
Chad,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.7,1437.3,1460.0
Chad,"Meat, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.3,2746.7,3310.1,2750.0,2964.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Meat, pig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.0,1914.1,2047.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730.7,4073.2,4138.2,3638.4,4410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,"Milk, whole fresh cow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,1284.0,1346.9,1300.3,1366.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,Millet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.1,489.4,482.7,433.2,431.6,0.0,0.0,627.0,0.0,317.2,335.8,336.7,0.0
Chad,"Onions, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.2,777.1,1103.4,1035.8,1292.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,Potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.2,1011.6,999.6,1054.0,1246.1,0.0,0.0,388.3,0.0,0.0,0.0,0.0,0.0
Chad,"Rice, paddy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.7,944.8,853.2,721.6,751.2,0.0,0.0,966.3,0.0,980.4,955.8,1004.6,0.0
Chad,Seed cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.3,2433.7,2288.9,2030.6,2389.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,Sesame seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.3,1737.4,1518.5,1431.5,1487.7,0.0,0.0,1460.9,0.0,0.0,0.0,0.0,0.0
Chad,Sorghum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7,437.4,449.5,389.0,363.3,0.0,0.0,503.0,0.0,285.2,279.0,280.9,0.0
Chad,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.7,350.6,326.1,405.8,449.3,0.0,0.0,333.2,0.0,0.0,0.0,0.0,0.0
Chad,"Vegetables, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,1100.9,1207.2,1320.5,1286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,Wheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.3,610.6,595.7,489.1,637.3,0.0
Chile,Apples,215.7,223.8,144.3,155.8,226.6,212.2,215.8,152.9,118.4,196.4,98.2,118.9,136.4,145.8,158.8,153.2,243.5,251.0,238.5,222.0,327.2,487.2,486.4,505.1,603.4,650.2,650.1,693.7,746.5
Chile,Apricots,399.1,502.5,357.0,362.5,423.6,659.4,710.4,426.3,297.0,262.8,213.6,251.5,238.0,247.9,262.2,327.6,368.4,371.1,590.8,623.8,673.4,1013.0,1460.1,1218.6,1014.8,1079.7,1295.6,1255.6,1209.5
Chile,Artichokes,307.0,458.0,402.5,385.9,414.5,471.4,552.3,488.4,365.2,374.9,328.5,361.1,343.7,346.9,542.8,644.6,656.1,644.5,1294.4,1110.0,1415.2,1740.0,2384.2,0.0,0.0,0.0,0.0,0.0,0.0
Chile,Asparagus,0.0,0.0,949.9,953.2,1096.7,1013.6,1070.5,948.5,734.2,658.4,689.6,611.3,670.0,617.2,907.7,1125.3,1247.1,1252.2,1342.3,1254.3,2202.7,2944.9,2543.3,1966.6,2316.8,2012.0,2128.3,2218.5,2568.0
Chile,Avocados,797.0,873.9,813.8,922.9,1001.9,1095.8,1123.4,942.4,735.4,1132.7,656.0,539.9,642.2,557.2,688.9,693.5,704.3,1486.6,1410.7,1364.0,2306.0,1777.5,2181.9,2051.8,2446.8,2466.0,2463.2,3245.9,2985.7
Chile,Barley,168.0,142.4,117.3,174.0,173.3,184.2,190.8,190.1,173.5,165.3,138.6,132.0,135.1,151.8,158.7,171.1,187.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,"Beans, dry",955.4,582.8,370.2,825.1,1312.7,999.9,817.5,869.0,989.0,913.2,485.3,473.6,784.6,1112.4,718.2,700.9,1107.8,1798.9,751.8,717.9,929.3,1107.2,3117.3,2524.3,1900.5,1991.9,2284.2,2223.0,1924.4
Chile,"Beans, green",623.5,547.0,470.0,559.8,789.9,570.6,746.4,523.6,362.8,342.8,283.8,287.3,278.2,353.3,525.0,504.4,634.1,711.8,895.8,938.1,989.5,1356.2,1715.2,1620.7,1244.3,1249.9,1331.4,1328.5,1393.3
Chile,Cabbages and other brassicas,95.6,147.2,131.7,108.1,170.6,151.8,192.2,88.5,158.1,126.9,87.6,112.1,71.9,109.7,122.1,157.7,248.5,183.0,189.7,246.7,0.0,398.0,752.1,560.7,0.0,0.0,0.0,0.0,0.0
Chile,Carrots and turnips,150.5,169.5,178.2,165.0,210.8,192.0,250.3,173.9,190.3,145.5,129.2,186.4,122.4,150.9,165.3,180.1,194.2,252.8,314.4,422.5,409.2,303.5,323.5,441.8,397.9,363.2,469.4,402.4,423.4
Chile,Cauliflowers and broccoli,139.9,114.3,114.1,123.1,127.3,145.8,147.2,107.4,129.0,133.1,117.3,126.6,106.8,132.4,163.0,185.6,246.7,242.0,383.6,443.2,436.8,543.0,542.7,460.2,0.0,0.0,0.0,0.0,0.0
